# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.8.6

<none>.skill.<none>, long, 0000000000000000
<none>.skill.current.<none>, long, 0000000000000000
<none>.skill.needed.<none>, long, 000000000000000F
ability.01702b52-6b8e-4447-8b34-17d56324a596, long, 00000000000000B4
ability.02e2e591-a903-467f-802b-fc44ddbfe746, long, 00000000000000B4
ability.083f8601-4fee-488c-b772-1baaa957bc4b, long, 00000000000000B4
ability.0d94dad0-0959-4c47-941d-7083f70b922f, long, 00000000000000B4
ability.19c148c6-f65b-4710-88a1-51c757ac6220, long, 00000000000000B4
ability.1cdce4b6-8aae-4044-ad65-6f6f30a32de4, long, 00000000000000B4
ability.247369e0-d886-4493-b85e-303ecb346d95, long, 00000000000000B4
ability.24b7f4dc-61d6-4d72-a36c-9e110012e40f, long, 00000000000000B4
ability.25708f4c-3b6d-4f7d-91da-a78bab289df9, long, 00000000000000B4
ability.5e376faa-8443-4a61-88f3-5b9ac8db44ca, long, 00000000000000B4
ability.60be4188-6ce4-4ed1-897b-b63d563b1a97, long, 00000000000000B4
ability.6b91d7c1-88a0-46ee-9987-37d812cf8063, long, 00000000000000B4
ability.6d07c88c-5563-4883-bc9f-a0c9ef5152d1, long, 00000000000000B4
ability.75086fb4-cad3-46ac-88b6-5fff79e57bb0, long, 00000000000000B4
ability.884d867e-27d0-409c-8fe6-0295e07f5604, long, 00000000000000B4
ability.88873e8f-a24f-4451-9e0b-ae4d23f0825b, long, 00000000000000B4
ability.8b9fccc1-accf-4d71-a537-ef82a1ea91a3, long, 00000000000000B4
ability.92583291-bd5f-42ec-bbb2-dab4c0dc540e, long, 00000000000000B4
ability.983a88c8-ddbe-4a1f-bf95-67de6e8153d1, long, 00000000000000B4
ability.<none>, long, 00000000000000B4
ability.a30c1411-ee44-42f5-8cf4-e18cadd38877, long, 00000000000000B4
ability.a9735922-6a7c-4097-be2f-2c13ecae42e4, long, 00000000000000B4
ability.ad44535d-fbcd-4444-bcf2-89cf25a6bc61, long, 00000000000000B4
ability.aebb4c14-7543-4785-8837-c4330c96c869, long, 00000000000000B4
ability.b5f4a74a-b0ca-4468-af75-fc127f33e22c, long, 00000000000000B4
ability.bebd029e-5bce-41f8-8cf6-b700eb2f6270, long, 00000000000000B4
ability.c34fad92-6d71-4294-94cd-9a3da9225488, long, 00000000000000B4
ability.d3742022-91f1-46b8-b4e3-06cdf05387e8, long, 00000000000000B4
ability.e70d550b-a864-4ece-ba1d-bb0a93d59808, long, 00000000000000B4
ability.e752d147-c34b-4e39-8c3d-59ed9ccc30bb, long, 00000000000000B4
ability.f01ab1da-6be7-4f7e-9176-5998ada5a8fa, long, 00000000000000B4
ability.f19e0b5c-b60a-4c06-83a0-31ea357402e2, long, 00000000000000B4
ability.f92374fd-b30c-40a8-b405-8678f9d4db0b, long, 00000000000000B4
admin.2c1d5a47-76c5-4009-85ec-0638c5f39bc3, boolean, 01
admin.35306442-f2fe-4f61-98e4-5cbd5f4e3d54, boolean, 01
admin.477e76b7-4976-44b4-8a38-364da88e7224, boolean, 01
admin.<none>, boolean, 01
admin.c8d75526-227b-421b-919f-badc242e4660, boolean, 01
automatic.wave.management.difficulty, long, 0000000000000001
automatic.waves.management.count, long, 0000000000000003
ban.reason.2c1d5a47-76c5-4009-85ec-0638c5f39bc3, string, 8018616E64203135206D696E757465732022C2A7635465737422
ban.reason.35306442-f2fe-4f61-98e4-5cbd5f4e3d54, string, 800754657374696E67
block.clicked.125f70a0-c6b6-46d5-b0cf-e4e64a391397, block, 8405776F726C6480FF0000000181046E616D65208005776F726C64017803FFFFFF0D01790300000086017A0300000314
block.clicked.c8d75526-227b-421b-919f-badc242e4660, block, 8405776F726C6480FF0000000181046E616D65208005776F726C64017803FFFFFEB90179030000007E017A0300000308
"bossbar.city.argos : abenteurergilde", bossbar, 82096E616D657370616365208013636974792E626F73736261722E6172676F735F036B65792080105F6162656E74657572657267696C6465
"bossbar.city.argos : akademie", bossbar, 82096E616D657370616365208013636974792E626F73736261722E6172676F735F036B65792080095F616B6164656D6965
"bossbar.city.argos : an der bank", bossbar, 82096E616D657370616365208013636974792E626F73736261722E6172676F735F036B657920800C5F616E5F6465725F62616E6B
"bossbar.city.argos : bauernviertel", bossbar, 82096E616D657370616365208013636974792E626F73736261722E6172676F735F036B657920800E5F62617565726E7669657274656C
"bossbar.city.argos : bei den feldern", bossbar, 82096E616D657370616365208013636974792E626F73736261722E6172676F735F036B65792080105F6265695F64656E5F66656C6465726E
"bossbar.city.argos : koeniglicher hof", bossbar, 82096E616D657370616365208013636974792E626F73736261722E6172676F735F036B65792080115F6B6F656E69676C69636865725F686F66
